coordinateUncertaintyInMeters,day,month,year,decade,order_enc,family_enc,taxonRank_enc,basisOfRecord_enc,season_enc,lat_grid,lon_grid,species_richness,decimalLatitude,decimalLongitude,insect_sighting_density
217.0,29,7,2012,2010,4,19,2,0,2,17.4,73.7,69,17.379236,73.664103,24.74741998256159
994.0,18,1,2024,2020,3,2,2,0,0,17.7,73.8,93,17.709978,73.772001,28.743692031972046
5091.0,19,9,2019,2010,6,10,2,0,3,17.6,73.8,97,17.613633,73.845341,32.03169300355841
203.0,10,11,2015,2010,4,19,2,0,3,17.6,73.5,172,17.576759,73.5214,55.8198598320922
203.0,17,7,2025,2020,4,19,2,0,2,17.5,73.5,183,17.544304,73.506796,101.00144301194327
203.0,20,11,2022,2020,4,36,2,0,3,17.6,73.5,172,17.577084,73.498814,97.2798598320922
203.0,21,7,2020,2020,4,19,2,0,2,17.6,73.5,172,17.562488,73.520833,306.8798430119433
203.0,8,9,2017,2010,4,19,2,0,3,17.6,73.5,172,17.564363,73.50003,53.23985983209219
216.0,26,3,2023,2020,4,48,2,0,1,17.5,73.6,12,17.481397,73.644166,4.536181600894903
993.0,10,7,2022,2020,4,39,2,0,2,17.7,73.8,93,17.728996,73.808376,141.1913783594797
203.0,20,7,2011,2010,4,39,2,0,2,17.5,73.5,183,17.537919,73.534978,60.502243011943264
203.0,28,7,2020,2020,4,19,2,0,2,17.6,73.5,172,17.558036,73.512497,306.8798430119433
203.0,13,10,2017,2010,4,26,2,0,3,17.6,73.5,172,17.560031,73.516255,52.799859832092196
3152.0,22,7,2023,2020,0,7,2,0,2,17.7,73.8,93,17.70794,73.805506,64.13681619382412
204.0,21,9,2022,2020,4,19,1,0,3,17.5,73.5,183,17.541785,73.50097,76.79956606235295
5091.0,24,7,2025,2020,4,39,2,0,2,17.6,73.8,97,17.609683,73.834521,87.08189616398545
261.0,13,7,2019,2010,4,31,3,0,2,17.6,73.8,97,17.57707,73.849168,59.724435538492365
207.0,18,8,2022,2020,7,0,2,0,2,17.5,73.8,9,17.548299,73.815604,4.142539463336635
203.0,13,7,2022,2020,4,26,2,0,2,17.5,73.5,183,17.542466,73.510446,187.03984301194328
2426.0,24,6,2022,2020,0,5,2,0,2,17.6,73.8,97,17.615335,73.841294,41.163248659940955
5091.0,3,10,2022,2020,4,39,2,0,3,17.6,73.8,97,17.608646,73.834096,62.77169300355841
204.0,18,2,2025,2020,4,19,2,0,0,17.6,73.5,172,17.562714,73.498141,54.83956606235296
203.0,26,3,2020,2020,4,19,2,0,1,17.6,73.5,172,17.555539,73.48621,68.31985983209219
204.0,24,7,2022,2020,4,19,1,0,2,17.5,73.5,183,17.541182,73.505792,187.0395139898353
5091.0,21,3,2020,2020,3,51,2,0,1,17.6,73.8,97,17.600432,73.849168,46.65169300355841
150.0,13,7,2017,2010,4,39,2,0,2,17.7,73.8,93,17.719009,73.82384,40.74431347733477
4.0,30,7,2021,2020,4,27,3,0,2,17.6,73.8,97,17.600128,73.849168,99.14210690049055
203.0,7,7,2020,2020,4,12,2,0,2,17.6,73.5,172,17.561858,73.489534,306.8798430119433
203.0,8,10,2019,2010,6,10,2,0,3,17.4,73.7,69,17.433642,73.664445,23.519859832092195
261.0,30,11,2023,2020,4,26,2,0,3,17.6,73.8,97,17.595205,73.849168,34.8053888736539
1.0,19,7,2023,2020,4,39,2,0,2,17.4,73.8,41,17.374439,73.778506,15.341176101394236
203.0,30,7,2021,2020,6,29,2,0,2,17.5,73.5,183,17.542156,73.508078,116.39024301194327
203.0,21,9,2022,2020,4,26,1,0,3,17.5,73.5,183,17.531783,73.522278,76.7998598320922
31.0,7,7,2020,2020,4,39,2,0,2,17.6,73.8,97,17.605754,73.849168,183.74431647211267
203.0,29,9,2025,2020,4,12,2,0,3,17.5,73.5,183,17.539756,73.51516,60.13985983209219
203.0,28,3,2020,2020,4,59,2,0,1,17.6,73.5,172,17.576397,73.509624,68.31985983209219
206.0,1,1,2015,2010,4,39,2,0,0,17.7,73.8,93,17.718456,73.805017,30.85898414225377
203.0,26,9,2025,2020,4,19,2,0,3,17.5,73.5,183,17.548977,73.487389,60.13985983209219
204.0,25,11,2021,2020,4,19,2,0,3,17.6,73.5,172,17.577551,73.508113,70.25956606235296
207.0,8,12,2022,2020,4,31,3,0,0,17.4,73.8,41,17.364548,73.763773,15.05869594940771
203.0,4,7,2015,2010,4,19,2,0,2,17.5,73.5,183,17.540592,73.494006,68.45424301194326
204.0,6,7,2022,2020,4,12,2,0,2,17.5,73.5,183,17.54005,73.495239,187.0395139898353
4123.0,17,11,2022,2020,4,27,2,0,3,17.7,73.8,93,17.701851,73.819399,55.2173842786746
261.0,22,10,2024,2020,4,27,3,0,3,17.6,73.8,97,17.599711,73.845985,36.665388873653896
207.0,8,1,2025,2020,4,40,2,0,0,17.3,73.7,9,17.300851,73.684079,3.6986959494077096
204.0,10,12,2022,2020,4,19,2,0,0,17.6,73.5,172,17.574911,73.49902,100.11956606235296
204.0,28,5,2021,2020,4,19,2,0,1,17.6,73.5,172,17.575051,73.488157,54.03956606235296
5091.0,9,7,2021,2020,6,29,2,0,2,17.6,73.8,97,17.604939,73.849168,98.39389616398543
209.0,18,12,2020,2020,4,39,2,0,0,17.8,73.7,31,17.770277,73.746468,15.358124994477402
209.0,27,7,2021,2020,4,27,2,0,2,17.8,73.7,31,17.760809,73.727946,17.80589999381469
31.0,26,11,2025,2020,4,39,3,0,3,17.6,73.8,97,17.580745,73.840244,42.41742542152915
8.0,24,9,2002,2000,4,39,3,0,3,17.6,73.8,97,17.607795,73.840141,30.13065105435902
203.0,23,7,2020,2020,4,19,2,0,2,17.5,73.5,183,17.542768,73.50851,159.55504301194324
207.0,18,7,2025,2020,6,29,2,0,2,17.3,73.7,9,17.300851,73.692824,6.427339463336636
261.0,21,7,2017,2010,4,31,3,0,2,17.6,73.8,97,17.588175,73.849168,43.148435538492365
204.0,22,7,2020,2020,6,29,2,0,2,17.6,73.8,97,17.578084,73.849168,183.56751398983533
1395.0,18,9,2022,2020,0,5,2,0,3,17.7,73.8,93,17.728034,73.790718,47.891213849438635
1405.0,4,10,2020,2020,4,39,2,0,3,17.6,73.5,172,17.568125,73.463251,92.23096184943874
203.0,19,10,2020,2020,4,26,2,0,3,17.6,73.5,172,17.570793,73.485163,92.31985983209219
203.0,30,10,2014,2010,4,26,2,0,3,17.6,73.5,172,17.562869,73.502671,55.8198598320922
203.0,25,11,2018,2010,4,19,2,0,3,17.6,73.5,172,17.572572,73.501662,52.979859832092195
204.0,27,12,2024,2020,4,36,2,0,0,17.6,73.5,172,17.553835,73.512901,57.49956606235296
203.0,26,7,2025,2020,4,59,2,0,2,17.6,73.5,172,17.572648,73.49117,148.84784301194327
203.0,18,9,2020,2020,4,19,2,0,3,17.6,73.5,172,17.558956,73.509745,79.7398598320922
3066.0,18,10,2021,2020,4,31,2,0,3,17.4,73.7,69,17.439226,73.728286,22.60582620795852
31.0,30,11,2022,2020,4,31,2,0,3,17.6,73.8,97,17.615952,73.838587,68.29742542152914
209.0,28,7,2022,2020,4,19,2,0,2,17.8,73.8,33,17.760132,73.750873,19.12749999381469
203.0,19,7,2019,2010,4,26,2,0,2,17.5,73.5,183,17.539745,73.487347,77.88464301194325
203.0,8,10,2022,2020,4,19,1,0,3,17.5,73.5,183,17.548404,73.498196,86.3798598320922
378.0,3,7,2021,2020,4,43,2,0,2,17.7,73.8,93,17.716527,73.818938,83.98425743741572
203.0,20,2,2021,2020,4,26,2,0,0,17.6,73.5,172,17.552751,73.513115,56.0798598320922
203.0,5,2,2020,2020,4,19,2,0,0,17.6,73.5,172,17.559684,73.492454,60.9598598320922
204.0,26,6,2020,2020,4,26,2,0,2,17.6,73.5,172,17.5729,73.521425,65.09391398983531
5091.0,18,11,2021,2020,3,50,1,0,3,17.6,73.8,97,17.594791,73.849168,42.93169300355841
203.0,21,11,2014,2010,4,19,2,0,3,17.6,73.5,172,17.559528,73.517241,52.799859832092196
203.0,19,4,2025,2020,4,26,2,0,1,17.6,73.5,172,17.552303,73.496474,52.1798598320922
203.0,26,3,2020,2020,4,37,2,0,1,17.6,73.5,172,17.571568,73.51104,68.31985983209219
3066.0,31,1,2020,2020,4,31,2,0,0,17.4,73.7,69,17.436609,73.719344,21.985826207958517
994.0,10,11,2020,2020,4,39,2,0,3,17.7,73.8,93,17.704971,73.838567,39.30369203197204
204.0,25,7,2020,2020,4,36,2,0,2,17.6,73.5,172,17.557695,73.504168,306.87951398983535
203.0,29,11,2019,2010,4,12,2,0,3,17.6,73.5,172,17.565573,73.491543,55.6398598320922
207.0,19,10,2023,2020,7,0,2,0,3,17.6,73.8,97,17.569095,73.825258,49.61869594940771
204.0,28,7,2014,2010,4,52,2,0,2,17.6,73.5,172,17.56116,73.515558,65.78831398983533
203.0,28,12,2022,2020,4,12,2,0,0,17.6,73.5,172,17.569651,73.519294,100.1198598320922
204.0,23,9,2025,2020,4,12,2,0,3,17.6,73.5,172,17.553283,73.504317,60.41956606235296
37.0,24,7,2025,2020,0,49,2,0,2,17.7,73.8,93,17.708528,73.818774,72.25961187294871
993.0,18,10,2022,2020,4,31,2,0,3,17.7,73.8,93,17.705475,73.833745,50.463730678106856
993.0,27,8,2020,2020,4,39,2,0,2,17.7,73.8,93,17.70238,73.836764,34.27617835947969
203.0,15,4,2020,2020,4,30,2,0,1,17.6,73.5,172,17.551855,73.515079,65.4798598320922
203.0,18,6,2025,2020,4,12,2,0,2,17.6,73.5,172,17.558517,73.499862,60.03184301194326
4.0,4,12,2025,2020,4,39,2,0,0,17.6,73.8,97,17.592841,73.848998,45.199738304009415
31.0,19,4,2022,2020,4,39,3,0,1,17.6,73.8,97,17.60061,73.849168,37.27742542152915
203.0,24,9,2022,2020,4,19,2,0,3,17.6,73.5,172,17.557921,73.490555,104.81985983209219
203.0,4,12,2025,2020,4,12,2,0,0,17.6,73.5,172,17.565857,73.499994,65.6598598320922
203.0,18,7,2023,2020,4,26,2,0,2,17.6,73.5,172,17.565375,73.48675,117.19664301194325
203.0,8,11,2024,2020,4,19,2,0,3,17.6,73.5,172,17.55142,73.50084,54.3998598320922
203.0,24,5,2022,2020,4,19,3,0,1,17.4,73.7,69,17.391553,73.682759,28.03985983209219
203.0,22,11,2020,2020,4,19,2,0,3,17.6,73.5,172,17.562103,73.492366,83.6398598320922
203.0,25,3,2012,2010,4,19,2,0,1,17.6,73.5,172,17.562554,73.50616,49.9598598320922
902.0,11,11,2022,2020,4,40,2,0,3,17.6,73.8,97,17.589801,73.801987,68.06746673143658
3066.0,17,4,2008,2000,4,31,2,0,1,17.4,73.8,41,17.443518,73.751924,12.545826207958518
207.0,10,10,2015,2010,7,0,2,0,3,17.6,73.8,97,17.565036,73.844961,31.97869594940771
203.0,12,10,2025,2020,4,12,2,0,3,17.6,73.5,172,17.564593,73.505461,69.45985983209219
203.0,26,11,2022,2020,4,12,2,0,3,17.5,73.5,183,17.544099,73.512716,84.1598598320922
209.0,18,11,2023,2020,4,43,2,0,3,17.8,73.7,31,17.766775,73.726259,12.6981249944774
204.0,26,1,2022,2020,4,56,2,0,0,17.6,73.5,172,17.573283,73.517336,61.75956606235296
203.0,26,12,2022,2020,4,52,2,0,0,17.5,73.5,183,17.506504,73.523663,80.4398598320922
5091.0,4,10,2021,2020,6,29,2,0,3,17.6,73.8,97,17.617304,73.832586,46.83169300355841
203.0,13,7,2020,2020,4,36,2,0,2,17.5,73.5,183,17.545224,73.523713,159.55504301194324
203.0,6,12,2022,2020,4,19,2,0,0,17.6,73.5,172,17.559029,73.48537,100.1198598320922
203.0,17,9,2020,2020,4,26,2,0,3,17.6,73.5,172,17.55567,73.509625,79.7398598320922
203.0,28,7,2022,2020,4,19,2,0,2,17.5,73.5,183,17.539102,73.491355,187.03984301194328
204.0,25,7,2022,2020,7,0,2,0,2,17.6,73.8,97,17.614712,73.849168,192.1915139898353
203.0,4,7,2010,2010,4,26,2,0,2,17.6,73.5,172,17.556894,73.487301,60.92784301194327
3977.0,19,9,2022,2020,4,31,2,0,3,17.6,73.5,172,17.607054,73.492591,104.698383064679
204.0,5,9,2009,2000,4,12,2,0,3,17.5,73.5,183,17.549045,73.50218,52.419566062352956
203.0,23,7,2019,2010,4,19,2,0,2,17.4,73.7,69,17.408045,73.687402,30.21744301194326
4.0,17,10,2022,2020,4,31,2,0,3,17.6,73.8,97,17.607882,73.838092,63.43973830400942
203.0,21,11,2023,2020,6,44,1,0,3,17.5,73.5,183,17.534177,73.519635,56.059859832092194
31.0,24,7,2023,2020,4,39,3,0,2,17.6,73.8,97,17.586347,73.844059,81.64511647211266
203.0,23,7,2025,2020,4,12,2,0,2,17.6,73.5,172,17.566107,73.51817,148.84784301194327
4123.0,28,10,2022,2020,4,27,2,0,3,17.7,73.8,93,17.72279,73.81526,50.4173842786746
203.0,17,7,2020,2020,2,41,2,0,2,17.4,73.7,69,17.418918,73.674809,53.46864301194327
4.0,20,3,2025,2020,3,2,2,0,1,17.4,73.8,41,17.397965,73.764256,13.999738304009412
206.0,19,8,2018,2010,4,40,2,0,2,17.7,73.8,93,17.71643,73.812217,30.48526223932423
229.0,24,9,2015,2010,6,29,2,0,3,17.8,73.7,31,17.754664,73.739678,10.652781987428083
2426.0,21,4,2022,2020,4,31,3,0,1,17.6,73.8,97,17.635651,73.848637,37.01290058923299
203.0,25,12,2022,2020,4,19,2,0,0,17.6,73.5,172,17.577661,73.497785,100.1198598320922
993.0,21,12,2022,2020,4,31,2,0,0,17.7,73.8,93,17.701965,73.818943,48.883730678106865
203.0,30,3,2013,2010,4,19,2,0,1,17.6,73.5,172,17.568315,73.49665,50.939859832092196
203.0,21,12,2025,2020,3,2,2,0,0,17.4,73.8,41,17.419494,73.751721,15.859859832092194
645.0,4,12,2022,2020,0,45,1,0,0,17.7,73.8,93,17.70868,73.836129,48.901250757537376
6575.0,20,7,2025,2020,4,40,2,0,2,17.6,73.8,97,17.627521,73.782447,87.07453273949645
203.0,1,6,2021,2020,4,26,2,0,2,17.6,73.5,172,17.566375,73.50943,62.11504301194327
203.0,23,10,2023,2020,4,19,2,0,3,17.6,73.5,172,17.564658,73.500069,65.2998598320922
5091.0,13,3,2015,2010,6,29,2,0,1,17.6,73.8,97,17.58585,73.828286,30.43169300355841
203.0,21,7,2021,2020,4,12,2,0,2,17.6,73.5,172,17.572074,73.491443,195.17104301194328
5091.0,1,12,2020,2020,6,10,2,0,0,17.6,73.8,97,17.604034,73.833685,87.05169300355841
203.0,4,12,2020,2020,4,31,2,0,0,17.6,73.8,97,17.619385,73.832422,87.17985983209219
204.0,28,12,2022,2020,4,19,1,0,0,17.6,73.5,172,17.572695,73.50969,100.11956606235296
203.0,30,11,2024,2020,4,12,2,0,3,17.6,73.5,172,17.571197,73.489939,54.3998598320922
5091.0,28,7,2019,2010,4,39,2,0,2,17.6,73.8,97,17.603733,73.831212,59.59709616398543
203.0,24,10,2025,2020,4,19,2,0,3,17.5,73.5,183,17.548765,73.499788,62.619859832092196
217.0,21,10,2020,2020,4,38,2,0,3,17.4,73.7,69,17.390352,73.668456,25.735910698715703
203.0,18,7,2023,2020,4,12,2,0,2,17.5,73.5,183,17.542729,73.490319,92.78064301194327
1601005.0,21,7,2019,2010,4,19,2,0,2,17.6,73.5,172,17.563933,73.489373,81.42064553839286
203.0,30,2,2021,2020,4,12,2,0,0,17.5,73.5,183,17.544056,73.494733,55.0798598320922
994.0,30,3,2022,2020,6,29,2,0,1,17.7,73.8,93,17.729026,73.816411,37.70369203197204
261.0,21,7,2022,2020,0,7,1,0,2,17.6,73.8,97,17.577901,73.849168,192.17563553849234
204.0,19,7,2024,2020,6,29,2,0,2,17.6,73.8,97,17.589565,73.849168,71.34351398983532
31.0,24,11,2022,2020,4,27,3,0,3,17.6,73.8,97,17.591846,73.849168,68.29742542152914
203.0,29,9,2021,2020,4,26,2,0,3,17.6,73.5,172,17.563498,73.509614,70.6998598320922
203.0,22,8,2022,2020,4,36,2,0,2,17.6,73.5,172,17.570168,73.52079,63.41424301194326
203.0,18,10,2022,2020,4,52,2,0,3,17.5,73.5,183,17.541031,73.505258,86.3798598320922
203.0,13,7,2022,2020,0,49,4,2,2,17.7,73.8,93,17.734811,73.829034,141.27664301194326
5091.0,28,4,2013,2010,4,31,2,0,1,17.6,73.8,97,17.617528,73.844252,29.01169300355841
203.0,18,3,2020,2020,4,19,2,0,1,17.6,73.5,172,17.552388,73.49758,68.31985983209219
5091.0,28,7,2025,2020,6,29,2,0,2,17.6,73.8,97,17.609457,73.841055,87.08189616398545
203.0,27,2,2023,2020,4,26,2,0,0,17.6,73.5,172,17.554802,73.490418,55.4598598320922
203.0,17,12,2025,2020,4,12,2,0,0,17.5,73.5,183,17.544865,73.516349,62.799859832092196
5321.0,28,12,2021,2020,4,31,2,0,0,17.5,73.5,183,17.53305,73.497349,62.770532264890626
1243.0,28,8,2020,2020,6,29,2,0,2,17.4,73.7,69,17.41929,73.664287,23.761186503958957
203.0,17,9,2008,2000,4,12,1,0,3,17.5,73.5,183,17.547043,73.529712,54.019859832092195
3152.0,13,11,2022,2020,4,31,2,0,3,17.7,73.8,93,17.731959,73.812395,55.22501445877153
203.0,26,5,2021,2020,4,19,2,0,1,17.6,73.5,172,17.571562,73.487293,54.0398598320922
3152.0,22,7,2014,2010,0,5,2,0,2,17.7,73.8,93,17.717488,73.809635,37.81681619382412
994.0,28,7,2022,2020,0,5,2,0,2,17.7,73.8,93,17.729638,73.809616,141.19133507580872
204.0,26,7,2020,2020,4,19,2,0,2,17.6,73.5,172,17.576959,73.52295,306.87951398983535
203.0,27,12,2022,2020,4,19,2,0,0,17.5,73.5,183,17.548613,73.512136,80.4398598320922
203.0,4,2,2022,2020,4,19,2,0,0,17.5,73.5,183,17.541777,73.513323,56.49985983209219
203.0,18,7,2024,2020,4,19,2,0,2,17.6,73.5,172,17.561175,73.505118,103.39824301194326
31.0,20,12,2013,2010,4,31,3,0,0,17.6,73.8,97,17.588392,73.848683,29.29742542152915
15.0,19,9,2025,2020,4,39,2,0,3,17.4,73.7,69,17.38106,73.745451,25.636167941088242
203.0,12,7,2020,2020,4,26,2,0,2,17.5,73.5,183,17.53898,73.487139,159.55504301194324
244.0,19,12,2011,2010,4,48,2,0,0,17.7,73.8,93,17.720512,73.801847,28.009159310748082
203.0,29,11,2022,2020,4,12,2,0,3,17.5,73.5,183,17.5493,73.484988,84.1598598320922
203.0,26,7,2020,2020,4,31,2,0,2,17.6,73.8,97,17.590611,73.848179,183.5678430119433
1826.0,10,4,2023,2020,3,24,2,0,1,17.4,73.5,6,17.446121,73.477248,3.5620068836824426
2426.0,18,11,2025,2020,4,39,2,0,3,17.6,73.8,97,17.62228,73.837466,42.15290058923299
1405.0,26,8,2022,2020,4,39,2,0,2,17.6,73.5,172,17.574977,73.471062,63.31467727137141
203.0,2,7,2024,2020,4,19,2,2,2,17.4,73.7,69,17.390467,73.695039,32.90544301194326
203.0,25,7,2011,2010,4,12,2,0,2,17.6,73.5,172,17.56586,73.491374,64.39984301194328
5.0,18,7,2023,2020,6,29,2,0,2,17.6,73.8,97,17.597087,73.799642,82.0060336644429
203.0,24,4,2021,2020,4,39,2,0,1,17.4,73.8,41,17.397936,73.759512,13.459859832092194
203.0,8,4,2023,2020,4,36,2,0,1,17.6,73.5,172,17.571563,73.520596,50.7598598320922
203.0,19,7,2025,2020,3,24,2,0,2,17.7,73.8,93,17.717701,73.762629,72.10544301194327
31.0,23,7,2022,2020,4,31,3,0,2,17.6,73.8,97,17.593439,73.836856,192.36831647211264
5091.0,24,7,2023,2020,6,29,2,0,2,17.6,73.8,97,17.583137,73.849168,81.32509616398544
203.0,21,1,2022,2020,4,19,2,0,0,17.5,73.5,183,17.540101,73.515099,57.91985983209219
203.0,30,7,2015,2010,4,19,2,0,2,17.6,73.5,172,17.578374,73.511425,80.48304301194327
203.0,29,7,2020,2020,4,26,2,0,2,17.6,73.5,172,17.569988,73.493401,306.8798430119433
203.0,10,9,2022,2020,4,36,2,0,3,17.6,73.5,172,17.5762,73.505009,104.81985983209219
217.0,13,12,2020,2020,4,36,2,0,0,17.4,73.7,69,17.406201,73.691399,32.6559106987157
261.0,25,2,2021,2020,4,31,3,0,0,17.6,73.8,97,17.576544,73.849168,45.165388873653896
203.0,31,10,2020,2020,4,26,2,0,3,17.6,73.5,172,17.570371,73.506942,92.31985983209219
204.0,22,4,2022,2020,4,12,2,0,1,17.6,73.5,172,17.555621,73.50444,59.71956606235296
203.0,30,7,2020,2020,4,26,2,0,2,17.6,73.5,172,17.570279,73.512392,306.8798430119433
261.0,13,7,2020,2020,4,27,1,0,2,17.6,73.8,97,17.575995,73.847294,183.5516355384924
31.0,13,7,2020,2020,4,43,2,0,2,17.6,73.8,97,17.588058,73.837421,183.74431647211267
209.0,18,1,2020,2020,6,4,2,0,0,17.8,73.7,31,17.770277,73.725519,10.6581249944774
203.0,19,1,2019,2010,3,24,2,0,0,17.4,73.8,41,17.449339,73.812147,12.659859832092193
203.0,29,7,2020,2020,4,12,1,0,2,17.6,73.5,172,17.563486,73.514896,306.8798430119433
204.0,19,12,2015,2010,4,26,2,0,0,17.5,73.5,183,17.549625,73.484515,55.43956606235296
203.0,25,7,2024,2020,4,26,2,0,2,17.6,73.5,172,17.551154,73.486561,103.39824301194326
203.0,30,12,2009,2000,4,12,2,0,0,17.6,73.5,172,17.577368,73.520671,50.1398598320922
203.0,20,11,2022,2020,6,29,2,0,3,17.5,73.5,183,17.529472,73.523294,84.1598598320922
261.0,31,8,2024,2020,4,27,3,0,2,17.6,73.8,97,17.593611,73.826333,31.724435538492365
203.0,30,12,2021,2020,6,10,2,0,0,17.4,73.7,69,17.436072,73.661229,24.139859832092192
203.0,12,7,2021,2020,4,12,2,0,2,17.6,73.5,172,17.555077,73.515018,195.17104301194328
1069.0,30,12,2022,2020,4,12,2,0,0,17.4,73.7,69,17.393997,73.737135,35.50092481993164
204.0,26,7,2021,2020,4,19,1,0,2,17.6,73.5,172,17.554868,73.50228,195.17071398983532
203.0,23,4,1973,1970,4,12,2,0,1,17.6,73.5,172,17.571766,73.502837,49.339859832092195
203.0,30,7,2023,2020,4,12,1,0,2,17.6,73.5,172,17.575059,73.49257,117.19664301194325
204.0,24,7,2021,2020,4,19,2,0,2,17.6,73.5,172,17.574859,73.512384,195.17071398983532
204.0,22,6,2020,2020,4,26,2,0,2,17.6,73.5,172,17.560147,73.487648,65.09391398983531
206.0,28,7,2024,2020,4,31,2,0,2,17.7,73.8,93,17.723375,73.819204,51.16046223932423
206.0,10,12,2020,2020,4,43,2,0,0,17.7,73.8,93,17.733899,73.805712,43.718984142253774
203.0,6,11,2022,2020,4,27,2,0,3,17.7,73.8,93,17.738727,73.80445,55.339859832092195
31.0,21,11,2021,2020,4,39,3,0,3,17.6,73.8,97,17.599049,73.826229,43.21742542152915
203.0,29,7,2025,2020,4,12,2,0,2,17.6,73.5,172,17.566696,73.519258,148.84784301194327
5091.0,29,11,2022,2020,6,29,2,0,3,17.6,73.8,97,17.613086,73.834833,68.0116930035584
3999.0,20,7,2022,2020,4,43,2,0,2,17.7,73.7,21,17.670396,73.688116,10.951617306135509
205.0,1,9,2022,2020,3,24,2,0,3,17.7,73.8,93,17.735534,73.804438,47.97927417287926
5091.0,13,11,2017,2010,6,29,2,0,3,17.6,73.8,97,17.591443,73.849168,29.01169300355841
15.0,22,12,2022,2020,4,39,2,0,0,17.4,73.7,69,17.418524,73.739988,35.836167941088235
203.0,21,7,2020,2020,4,12,2,0,2,17.6,73.5,172,17.562228,73.52223,306.8798430119433
5321.0,16,3,2024,2020,3,2,2,0,1,17.5,73.5,183,17.512003,73.521707,53.89053226489062
4.0,12,9,2021,2020,4,31,3,0,3,17.6,73.8,97,17.612641,73.844603,46.25973830400942
203.0,16,11,2019,2010,4,19,2,0,3,17.6,73.5,172,17.563098,73.51075,55.6398598320922
203.0,4,7,2020,2020,4,19,2,0,2,17.5,73.5,183,17.543862,73.486102,159.55504301194324
203.0,21,7,2015,2010,4,19,1,0,2,17.6,73.5,172,17.571393,73.522495,80.48304301194327
5321.0,22,11,2021,2020,2,41,2,0,3,17.5,73.5,183,17.540586,73.533391,63.29053226489062
31.0,26,7,2022,2020,4,31,3,0,2,17.6,73.8,97,17.601401,73.838063,192.36831647211264
203.0,12,7,2017,2010,6,29,2,0,2,17.6,73.8,97,17.591408,73.849168,43.16464301194326
261.0,22,10,2022,2020,4,31,3,0,3,17.6,73.8,97,17.609894,73.834241,62.885388873653895
2.0,12,7,2022,2020,4,31,2,0,2,17.6,73.8,97,17.595002,73.845293,193.04724640241287
203.0,24,7,2022,2020,0,9,4,2,2,17.7,73.8,93,17.72362,73.834532,141.27664301194326
204.0,23,7,2023,2020,4,40,2,0,2,17.6,73.8,97,17.577611,73.849168,81.46831398983531
206.0,27,11,2022,2020,4,39,2,0,3,17.7,73.8,93,17.731484,73.812483,55.33898414225377
203.0,22,7,2024,2020,4,19,2,0,2,17.6,73.5,172,17.567424,73.512225,103.39824301194326
203.0,16,7,2014,2010,4,48,2,0,2,17.4,73.7,69,17.396027,73.67642,28.82864301194326
31.0,3,6,2022,2020,4,39,2,0,2,17.6,73.8,97,17.597823,73.832585,41.459516472112654
203.0,23,10,2025,2020,4,19,2,0,3,17.6,73.5,172,17.571094,73.509646,69.45985983209219
203.0,29,3,2025,2020,4,26,2,0,1,17.6,73.5,172,17.565952,73.510702,57.059859832092194
60.0,19,7,2020,2020,4,52,2,0,2,17.6,73.5,172,17.551948,73.510941,306.9803374563796
261.0,12,11,2024,2020,4,31,3,0,3,17.6,73.8,97,17.614089,73.849168,38.96538887365389
203.0,28,7,2025,2020,4,26,2,0,2,17.6,73.5,172,17.566988,73.486094,148.84784301194327
203.0,12,12,2010,2010,4,12,2,0,0,17.6,73.5,172,17.578215,73.492577,51.73985983209219
209.0,12,11,2022,2020,4,31,2,0,3,17.8,73.7,31,17.770277,73.727905,13.138124994477401
4.0,19,12,2023,2020,4,31,2,0,0,17.6,73.8,97,17.615108,73.829555,36.239738304009414
526.0,19,3,2002,2000,4,27,1,0,1,17.7,73.8,93,17.731909,73.811574,27.170250965825037
3152.0,24,2,2025,2020,0,5,2,0,0,17.7,73.8,93,17.719364,73.827639,30.745014458771536
2426.0,22,7,2020,2020,0,5,2,0,2,17.6,73.8,97,17.614593,73.831033,183.44804865994098
204.0,5,4,2020,2020,4,26,2,0,1,17.6,73.5,172,17.559309,73.510267,65.47956606235296
8.0,3,2,2021,2020,4,39,3,0,0,17.6,73.8,97,17.617335,73.835776,45.55065105435902
216.0,28,10,2022,2020,4,27,2,0,3,17.5,73.6,12,17.473834,73.636587,4.536181600894903
205.0,24,7,2020,2020,4,39,2,0,2,17.7,73.8,93,17.740419,73.832283,119.74958707362478
209.0,26,9,2023,2020,4,39,2,0,3,17.8,73.7,31,17.753519,73.748324,10.6581249944774
263.0,13,7,2022,2020,4,12,2,0,2,17.6,73.5,172,17.553943,73.498521,436.8279622878216
203.0,18,4,2020,2020,4,12,2,0,1,17.6,73.5,172,17.558936,73.521051,65.4798598320922
6627.0,25,7,2020,2020,2,58,1,0,2,17.6,73.8,97,17.640407,73.777143,183.4167120712379
203.0,18,8,2022,2020,4,19,1,0,2,17.5,73.5,183,17.516247,73.502665,63.19024301194326
209.0,28,11,2024,2020,4,39,2,0,3,17.8,73.7,31,17.755274,73.741431,9.8581249944774
298.0,22,7,2022,2020,0,14,2,0,2,17.7,73.8,93,17.736206,73.844187,141.25236747056493
204.0,27,7,2019,2010,4,19,2,0,2,17.6,73.5,172,17.55695,73.498213,81.66991398983532
993.0,19,7,2020,2020,4,26,2,0,2,17.7,73.8,93,17.70278,73.837467,119.6649783594797
